keypoint_th,min_abs_match,match_ratio_th,precision,recall,balanced,FN,FP,TN,TP
0.037,21,0.9297658862876254,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9331103678929765,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9364548494983277,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9397993311036789,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9431438127090301,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9464882943143813,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9498327759197325,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9531772575250836,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9565217391304348,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.959866220735786,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9632107023411371,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9665551839464883,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9698996655518395,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9732441471571907,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9765886287625418,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.979933110367893,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9832775919732442,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9866220735785953,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9899665551839465,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
